Journey ID,Route Code,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Delay Duration,Journey Status,Reason for Delay
YRK-EDB:20240118:1245,YRK-EDB,2024-01-18,2024-01-18 12:45:00,2024-01-18 15:15:00,2024-01-18 15:15:00,0 days 00:00:00,On Time,
LIV-MAN:20240118:1315,LIV-MAN,2024-01-18,2024-01-18 13:15:00,2024-01-18 13:45:00,2024-01-18 13:45:00,0 days 00:00:00,On Time,
PAD-RDG:20240118:1315,PAD-RDG,2024-01-18,2024-01-18 13:15:00,2024-01-18 14:15:00,2024-01-18 14:15:00,0 days 00:00:00,On Time,
EUS-BHM:20240118:1315,EUS-BHM,2024-01-18,2024-01-18 13:15:00,2024-01-18 14:35:00,2024-01-18 14:35:00,0 days 00:00:00,On Time,
BHM-STP:20240118:1315,BHM-STP,2024-01-18,2024-01-18 13:15:00,2024-01-18 14:35:00,2024-01-18 14:35:00,0 days 00:00:00,On Time,
MAN-LIV:20240118:1330,MAN-LIV,2024-01-18,2024-01-18 13:30:00,2024-01-18 14:00:00,2024-01-18 14:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240118:1330,PAD-RDG,2024-01-18,2024-01-18 13:30:00,2024-01-18 14:30:00,2024-01-18 14:30:00,0 days 00:00:00,On Time,
MAN-SHF:20240118:1345,MAN-SHF,2024-01-18,2024-01-18 13:45:00,2024-01-18 14:30:00,2024-01-18 14:30:00,0 days 00:00:00,On Time,
STP-BHM:20240118:1400,STP-BHM,2024-01-18,2024-01-18 14:00:00,2024-01-18 15:20:00,2024-01-18 15:20:00,0 days 00:00:00,On Time,
PAD-RDG:20240118:1430,PAD-RDG,2024-01-18,2024-01-18 14:30:00,2024-01-18 15:30:00,2024-01-18 15:30:00,0 days 00:00:00,On Time,
STP-BHM:20240118:1430,STP-BHM,2024-01-18,2024-01-18 14:30:00,2024-01-18 15:50:00,2024-01-18 15:50:00,0 days 00:00:00,On Time,
PAD-RDG:20240118:1500,PAD-RDG,2024-01-18,2024-01-18 15:00:00,2024-01-18 16:00:00,2024-01-18 16:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240118:1530,PAD-RDG,2024-01-18,2024-01-18 15:30:00,2024-01-18 16:30:00,,,Cancelled,Staff Shortage
EUS-BHM:20240118:1530,EUS-BHM,2024-01-18,2024-01-18 15:30:00,2024-01-18 16:50:00,2024-01-18 16:50:00,0 days 00:00:00,On Time,
EDB-KGX:20240118:1530,EDB-KGX,2024-01-18,2024-01-18 15:30:00,2024-01-18 19:50:00,2024-01-18 20:12:00,0 days 00:22:00,Delayed,Staff Shortage
MAN-LIV:20240118:1545,MAN-LIV,2024-01-18,2024-01-18 15:45:00,2024-01-18 16:15:00,2024-01-18 16:15:00,0 days 00:00:00,On Time,
LIV-MAN:20240118:1545,LIV-MAN,2024-01-18,2024-01-18 15:45:00,2024-01-18 16:15:00,2024-01-18 16:15:00,0 days 00:00:00,On Time,
EUS-BHM:20240118:1545,EUS-BHM,2024-01-18,2024-01-18 15:45:00,2024-01-18 17:05:00,2024-01-18 17:05:00,0 days 00:00:00,On Time,
KGX-YRK:20240118:1545,KGX-YRK,2024-01-18,2024-01-18 15:45:00,2024-01-18 17:35:00,2024-01-18 17:35:00,0 days 00:00:00,On Time,
LIV-MAN:20240118:1600,LIV-MAN,2024-01-18,2024-01-18 16:00:00,2024-01-18 16:30:00,,,Cancelled,Staff Shortage
MAN-LIV:20240118:1600,MAN-LIV,2024-01-18,2024-01-18 16:00:00,2024-01-18 16:30:00,2024-01-18 16:30:00,0 days 00:00:00,On Time,
YRK-PBO:20240118:1600,YRK-PBO,2024-01-18,2024-01-18 16:00:00,2024-01-18 17:10:00,2024-01-18 17:10:00,0 days 00:00:00,On Time,
EUS-BHM:20240118:1600,EUS-BHM,2024-01-18,2024-01-18 16:00:00,2024-01-18 17:20:00,2024-01-18 17:20:00,0 days 00:00:00,On Time,
STP-BHM:20240118:1600,STP-BHM,2024-01-18,2024-01-18 16:00:00,2024-01-18 17:20:00,2024-01-18 17:20:00,0 days 00:00:00,On Time,
KGX-YRK:20240118:1600,KGX-YRK,2024-01-18,2024-01-18 16:00:00,2024-01-18 17:50:00,2024-01-18 17:50:00,0 days 00:00:00,On Time,
BHM-MAN:20240118:1615,BHM-MAN,2024-01-18,2024-01-18 16:15:00,2024-01-18 17:35:00,2024-01-18 17:35:00,0 days 00:00:00,On Time,
EUS-BHM:20240118:1615,EUS-BHM,2024-01-18,2024-01-18 16:15:00,2024-01-18 17:35:00,2024-01-18 17:35:00,0 days 00:00:00,On Time,
KGX-YRK:20240118:1615,KGX-YRK,2024-01-18,2024-01-18 16:15:00,2024-01-18 18:05:00,2024-01-18 18:05:00,0 days 00:00:00,On Time,
KGX-LIV:20240118:1615,KGX-LIV,2024-01-18,2024-01-18 16:15:00,2024-01-18 18:30:00,2024-01-18 18:30:00,0 days 00:00:00,On Time,
MAN-LIV:20240118:1645,MAN-LIV,2024-01-18,2024-01-18 16:45:00,2024-01-18 17:15:00,2024-01-18 17:15:00,0 days 00:00:00,On Time,
MAN-LIV:20240118:1700,MAN-LIV,2024-01-18,2024-01-18 17:00:00,2024-01-18 17:30:00,2024-01-18 17:30:00,0 days 00:00:00,On Time,
STP-BHM:20240118:1700,STP-BHM,2024-01-18,2024-01-18 17:00:00,2024-01-18 18:20:00,2024-01-18 18:20:00,0 days 00:00:00,On Time,
EUS-MAN:20240118:1700,EUS-MAN,2024-01-18,2024-01-18 17:00:00,2024-01-18 18:50:00,2024-01-18 18:50:00,0 days 00:00:00,On Time,
KGX-YRK:20240118:1715,KGX-YRK,2024-01-18,2024-01-18 17:15:00,2024-01-18 19:05:00,2024-01-18 19:05:00,0 days 00:00:00,On Time,
MAN-EUS:20240118:1730,MAN-EUS,2024-01-18,2024-01-18 17:30:00,2024-01-18 19:20:00,2024-01-18 19:29:00,0 days 00:09:00,Delayed,Technical Issue
LIV-EUS:20240118:1730,LIV-EUS,2024-01-18,2024-01-18 17:30:00,2024-01-18 19:45:00,2024-01-18 19:52:00,0 days 00:07:00,Delayed,Technical Issue
MAN-LIV:20240118:1745,MAN-LIV,2024-01-18,2024-01-18 17:45:00,2024-01-18 18:15:00,2024-01-18 18:15:00,0 days 00:00:00,On Time,
BHM-STA:20240118:1745,BHM-STA,2024-01-18,2024-01-18 17:45:00,2024-01-18 18:15:00,2024-01-18 18:15:00,0 days 00:00:00,On Time,
RDG-SWI:20240118:1745,RDG-SWI,2024-01-18,2024-01-18 17:45:00,2024-01-18 18:30:00,2024-01-18 18:30:00,0 days 00:00:00,On Time,
PAD-RDG:20240118:1745,PAD-RDG,2024-01-18,2024-01-18 17:45:00,2024-01-18 18:45:00,2024-01-18 18:45:00,0 days 00:00:00,On Time,
EUS-BHM:20240118:1745,EUS-BHM,2024-01-18,2024-01-18 17:45:00,2024-01-18 19:05:00,2024-01-18 19:05:00,0 days 00:00:00,On Time,
STP-BHM:20240118:1745,STP-BHM,2024-01-18,2024-01-18 17:45:00,2024-01-18 19:05:00,2024-01-18 19:05:00,0 days 00:00:00,On Time,
KGX-YRK:20240118:1745,KGX-YRK,2024-01-18,2024-01-18 17:45:00,2024-01-18 19:35:00,2024-01-18 19:35:00,0 days 00:00:00,On Time,
STP-BHM:20240118:1815,STP-BHM,2024-01-18,2024-01-18 18:15:00,2024-01-18 19:35:00,2024-01-18 19:35:00,0 days 00:00:00,On Time,
RDG-BHM:20240118:1830,RDG-BHM,2024-01-18,2024-01-18 18:30:00,2024-01-18 19:30:00,2024-01-18 19:30:00,0 days 00:00:00,On Time,
PAD-RDG:20240118:1830,PAD-RDG,2024-01-18,2024-01-18 18:30:00,2024-01-18 19:30:00,2024-01-18 19:30:00,0 days 00:00:00,On Time,
BHM-YRK:20240118:1830,BHM-YRK,2024-01-18,2024-01-18 18:30:00,2024-01-18 20:15:00,2024-01-18 20:15:00,0 days 00:00:00,On Time,
BHM-WVH:20240118:1845,BHM-WVH,2024-01-18,2024-01-18 18:45:00,2024-01-18 19:00:00,2024-01-18 19:00:00,0 days 00:00:00,On Time,
BHM-NUN:20240118:1845,BHM-NUN,2024-01-18,2024-01-18 18:45:00,2024-01-18 19:05:00,2024-01-18 19:05:00,0 days 00:00:00,On Time,
BHM-COV:20240118:1845,BHM-COV,2024-01-18,2024-01-18 18:45:00,2024-01-18 19:05:00,2024-01-18 19:05:00,0 days 00:00:00,On Time,
MAN-LIV:20240118:1845,MAN-LIV,2024-01-18,2024-01-18 18:45:00,2024-01-18 19:15:00,2024-01-18 19:15:00,0 days 00:00:00,On Time,
LIV-CRE:20240118:1845,LIV-CRE,2024-01-18,2024-01-18 18:45:00,2024-01-18 19:20:00,2024-01-18 19:20:00,0 days 00:00:00,On Time,
STP-LEI:20240118:1845,STP-LEI,2024-01-18,2024-01-18 18:45:00,2024-01-18 19:45:00,2024-01-18 19:45:00,0 days 00:00:00,On Time,
PAD-RDG:20240118:1845,PAD-RDG,2024-01-18,2024-01-18 18:45:00,2024-01-18 19:45:00,2024-01-18 19:45:00,0 days 00:00:00,On Time,
STP-BHM:20240118:1845,STP-BHM,2024-01-18,2024-01-18 18:45:00,2024-01-18 20:05:00,2024-01-18 20:05:00,0 days 00:00:00,On Time,
STP-WVH:20240118:1845,STP-WVH,2024-01-18,2024-01-18 18:45:00,2024-01-18 20:15:00,2024-01-18 20:15:00,0 days 00:00:00,On Time,
EUS-MAN:20240118:1845,EUS-MAN,2024-01-18,2024-01-18 18:45:00,2024-01-18 20:35:00,2024-01-18 20:35:00,0 days 00:00:00,On Time,
KGX-YRK:20240118:1845,KGX-YRK,2024-01-18,2024-01-18 18:45:00,2024-01-18 20:35:00,2024-01-18 20:35:00,0 days 00:00:00,On Time,
STP-BHM:20240118:1900,STP-BHM,2024-01-18,2024-01-18 19:00:00,2024-01-18 20:20:00,2024-01-18 20:20:00,0 days 00:00:00,On Time,
EUS-BHM:20240118:1900,EUS-BHM,2024-01-18,2024-01-18 19:00:00,2024-01-18 20:20:00,2024-01-18 20:20:00,0 days 00:00:00,On Time,
MAN-LIV:20240118:1915,MAN-LIV,2024-01-18,2024-01-18 19:15:00,2024-01-18 19:45:00,2024-01-18 19:45:00,0 days 00:00:00,On Time,
LIV-MAN:20240118:1945,LIV-MAN,2024-01-18,2024-01-18 19:45:00,2024-01-18 20:15:00,2024-01-18 20:15:00,0 days 00:00:00,On Time,
MAN-LIV:20240118:2000,MAN-LIV,2024-01-18,2024-01-18 20:00:00,2024-01-18 20:30:00,2024-01-18 20:30:00,0 days 00:00:00,On Time,
PAD-RDG:20240118:2000,PAD-RDG,2024-01-18,2024-01-18 20:00:00,2024-01-18 21:00:00,2024-01-18 21:00:00,0 days 00:00:00,On Time,
KGX-YRK:20240118:2000,KGX-YRK,2024-01-18,2024-01-18 20:00:00,2024-01-18 21:50:00,2024-01-18 21:50:00,0 days 00:00:00,On Time,
MAN-LIV:20240118:2015,MAN-LIV,2024-01-18,2024-01-18 20:15:00,2024-01-18 20:45:00,,,Cancelled,Signal Failure
EUS-BHM:20240118:2015,EUS-BHM,2024-01-18,2024-01-18 20:15:00,2024-01-18 21:35:00,2024-01-18 21:35:00,0 days 00:00:00,On Time,
EUS-BHM:20240118:2100,EUS-BHM,2024-01-18,2024-01-18 21:00:00,2024-01-18 22:20:00,2024-01-18 22:20:00,0 days 00:00:00,On Time,
EUS-BHM:20240118:2115,EUS-BHM,2024-01-18,2024-01-18 21:15:00,2024-01-18 22:35:00,2024-01-18 22:35:00,0 days 00:00:00,On Time,
PAD-RDG:20240118:2130,PAD-RDG,2024-01-18,2024-01-18 21:30:00,2024-01-18 22:30:00,2024-01-18 22:30:00,0 days 00:00:00,On Time,
EUS-BHM:20240118:2130,EUS-BHM,2024-01-18,2024-01-18 21:30:00,2024-01-18 22:50:00,2024-01-18 22:50:00,0 days 00:00:00,On Time,
PAD-RDG:20240118:2200,PAD-RDG,2024-01-18,2024-01-18 22:00:00,2024-01-18 23:00:00,2024-01-18 23:00:00,0 days 00:00:00,On Time,
KGX-YRK:20240118:2200,KGX-YRK,2024-01-18,2024-01-18 22:00:00,2024-01-18 23:50:00,2024-01-18 23:50:00,0 days 00:00:00,On Time,
KGX-YRK:20240118:2215,KGX-YRK,2024-01-18,2024-01-18 22:15:00,2024-01-18 00:05:00,2024-01-18 00:05:00,0 days 00:00:00,On Time,
PAD-RDG:20240118:2215,PAD-RDG,2024-01-18,2024-01-18 22:15:00,2024-01-18 23:15:00,2024-01-18 23:15:00,0 days 00:00:00,On Time,
EUS-MAN:20240118:2230,EUS-MAN,2024-01-18,2024-01-18 22:30:00,2024-01-18 00:20:00,2024-01-18 00:20:00,0 days 00:00:00,On Time,
YRK-EDB:20240118:2230,YRK-EDB,2024-01-18,2024-01-18 22:30:00,2024-01-18 01:00:00,2024-01-18 01:00:00,0 days 00:00:00,On Time,
OXF-BRI:20240118:2230,OXF-BRI,2024-01-18,2024-01-18 22:30:00,2024-01-18 23:45:00,2024-01-18 23:45:00,0 days 00:00:00,On Time,
EUS-BHM:20240118:2230,EUS-BHM,2024-01-18,2024-01-18 22:30:00,2024-01-18 23:50:00,2024-01-18 23:50:00,0 days 00:00:00,On Time,
LIV-MAN:20240118:2330,LIV-MAN,2024-01-18,2024-01-18 23:30:00,2024-01-18 00:00:00,2024-01-18 00:00:00,0 days 00:00:00,On Time,
EUS-BHM:20240118:2330,EUS-BHM,2024-01-18,2024-01-18 23:30:00,2024-01-18 00:50:00,2024-01-18 00:50:00,0 days 00:00:00,On Time,
STP-BHM:20240118:2330,STP-BHM,2024-01-18,2024-01-18 23:30:00,2024-01-18 00:50:00,2024-01-18 00:50:00,0 days 00:00:00,On Time,
LIV-MAN:20240118:2345,LIV-MAN,2024-01-18,2024-01-18 23:45:00,2024-01-18 00:15:00,2024-01-18 00:15:00,0 days 00:00:00,On Time,
LIV-MAN:20240119:0000,LIV-MAN,2024-01-19,2024-01-19 00:00:00,2024-01-19 00:30:00,2024-01-19 00:30:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:0000,MAN-LIV,2024-01-19,2024-01-19 00:00:00,2024-01-19 00:30:00,2024-01-19 00:30:00,0 days 00:00:00,On Time,
LIV-MAN:20240119:0015,LIV-MAN,2024-01-19,2024-01-19 00:15:00,2024-01-19 00:45:00,2024-01-19 00:45:00,0 days 00:00:00,On Time,
KGX-YRK:20240119:0030,KGX-YRK,2024-01-19,2024-01-19 00:30:00,2024-01-19 02:20:00,2024-01-19 02:20:00,0 days 00:00:00,On Time,
LIV-MAN:20240119:0045,LIV-MAN,2024-01-19,2024-01-19 00:45:00,2024-01-19 01:15:00,2024-01-19 01:15:00,0 days 00:00:00,On Time,
PAD-RDG:20240119:0100,PAD-RDG,2024-01-19,2024-01-19 01:00:00,2024-01-19 02:00:00,2024-01-19 02:00:00,0 days 00:00:00,On Time,
LIV-MAN:20240119:0130,LIV-MAN,2024-01-19,2024-01-19 01:30:00,2024-01-19 02:00:00,2024-01-19 02:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240119:0130,PAD-RDG,2024-01-19,2024-01-19 01:30:00,2024-01-19 02:30:00,2024-01-19 02:30:00,0 days 00:00:00,On Time,
YRK-DUR:20240119:0145,YRK-DUR,2024-01-19,2024-01-19 01:45:00,2024-01-19 02:35:00,2024-01-19 02:35:00,0 days 00:00:00,On Time,
STP-BHM:20240119:0145,STP-BHM,2024-01-19,2024-01-19 01:45:00,2024-01-19 03:05:00,2024-01-19 03:05:00,0 days 00:00:00,On Time,
LIV-LDS:20240119:0145,LIV-LDS,2024-01-19,2024-01-19 01:45:00,2024-01-19 03:15:00,2024-01-19 03:15:00,0 days 00:00:00,On Time,
MAN-EUS:20240119:0145,MAN-EUS,2024-01-19,2024-01-19 01:45:00,2024-01-19 03:35:00,2024-01-19 03:35:00,0 days 00:00:00,On Time,
KGX-LIV:20240119:0145,KGX-LIV,2024-01-19,2024-01-19 01:45:00,2024-01-19 04:00:00,2024-01-19 04:00:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:0200,MAN-LIV,2024-01-19,2024-01-19 02:00:00,2024-01-19 02:30:00,2024-01-19 02:30:00,0 days 00:00:00,On Time,
STP-BHM:20240119:0200,STP-BHM,2024-01-19,2024-01-19 02:00:00,2024-01-19 03:20:00,2024-01-19 03:20:00,0 days 00:00:00,On Time,
LIV-MAN:20240119:0215,LIV-MAN,2024-01-19,2024-01-19 02:15:00,2024-01-19 02:45:00,2024-01-19 02:45:00,0 days 00:00:00,On Time,
EUS-BHM:20240119:0230,EUS-BHM,2024-01-19,2024-01-19 02:30:00,2024-01-19 03:50:00,2024-01-19 03:50:00,0 days 00:00:00,On Time,
LIV-MAN:20240119:0300,LIV-MAN,2024-01-19,2024-01-19 03:00:00,2024-01-19 03:30:00,2024-01-19 03:30:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:0330,MAN-LIV,2024-01-19,2024-01-19 03:30:00,2024-01-19 04:00:00,2024-01-19 04:05:00,0 days 00:05:00,Delayed,Weather Conditions
EUS-BHM:20240119:0345,EUS-BHM,2024-01-19,2024-01-19 03:45:00,2024-01-19 05:05:00,2024-01-19 05:05:00,0 days 00:00:00,On Time,
KGX-YRK:20240119:0345,KGX-YRK,2024-01-19,2024-01-19 03:45:00,2024-01-19 05:35:00,2024-01-19 05:35:00,0 days 00:00:00,On Time,
KGX-YRK:20240119:0400,KGX-YRK,2024-01-19,2024-01-19 04:00:00,2024-01-19 05:50:00,2024-01-19 05:50:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:0415,MAN-LIV,2024-01-19,2024-01-19 04:15:00,2024-01-19 04:45:00,2024-01-19 04:45:00,0 days 00:00:00,On Time,
LIV-MAN:20240119:0415,LIV-MAN,2024-01-19,2024-01-19 04:15:00,2024-01-19 04:45:00,2024-01-19 04:45:00,0 days 00:00:00,On Time,
EUS-BHM:20240119:0415,EUS-BHM,2024-01-19,2024-01-19 04:15:00,2024-01-19 05:35:00,2024-01-19 05:35:00,0 days 00:00:00,On Time,
PAD-RDG:20240119:0430,PAD-RDG,2024-01-19,2024-01-19 04:30:00,2024-01-19 05:30:00,2024-01-19 05:30:00,0 days 00:00:00,On Time,
BHM-STP:20240119:0430,BHM-STP,2024-01-19,2024-01-19 04:30:00,2024-01-19 05:50:00,2024-01-19 05:50:00,0 days 00:00:00,On Time,
MAN-PAD:20240119:0430,MAN-PAD,2024-01-19,2024-01-19 04:30:00,2024-01-19 06:45:00,2024-01-19 06:45:00,0 days 00:00:00,On Time,
KGX-YRK:20240119:0500,KGX-YRK,2024-01-19,2024-01-19 05:00:00,2024-01-19 06:50:00,2024-01-19 06:50:00,0 days 00:00:00,On Time,
LIV-EUS:20240119:0500,LIV-EUS,2024-01-19,2024-01-19 05:00:00,2024-01-19 07:15:00,2024-01-19 07:15:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:0600,MAN-LIV,2024-01-19,2024-01-19 06:00:00,2024-01-19 06:30:00,2024-01-19 06:30:00,0 days 00:00:00,On Time,
OXF-BRI:20240119:0600,OXF-BRI,2024-01-19,2024-01-19 06:00:00,2024-01-19 07:15:00,2024-01-19 07:15:00,0 days 00:00:00,On Time,
KGX-YRK:20240119:0600,KGX-YRK,2024-01-19,2024-01-19 06:00:00,2024-01-19 07:50:00,2024-01-19 07:50:00,0 days 00:00:00,On Time,
RDG-OXF:20240119:0615,RDG-OXF,2024-01-19,2024-01-19 06:15:00,2024-01-19 06:40:00,2024-01-19 06:40:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:0615,MAN-LIV,2024-01-19,2024-01-19 06:15:00,2024-01-19 06:45:00,2024-01-19 06:45:00,0 days 00:00:00,On Time,
PAD-RDG:20240119:0615,PAD-RDG,2024-01-19,2024-01-19 06:15:00,2024-01-19 07:15:00,2024-01-19 07:15:00,0 days 00:00:00,On Time,
KGX-YRK:20240119:0615,KGX-YRK,2024-01-19,2024-01-19 06:15:00,2024-01-19 08:05:00,2024-01-19 08:05:00,0 days 00:00:00,On Time,
RDG-PAD:20240119:0630,RDG-PAD,2024-01-19,2024-01-19 06:30:00,2024-01-19 06:55:00,2024-01-19 06:55:00,0 days 00:00:00,On Time,
YRK-DON:20240119:0630,YRK-DON,2024-01-19,2024-01-19 06:30:00,2024-01-19 07:00:00,2024-01-19 07:00:00,0 days 00:00:00,On Time,
BHM-STA:20240119:0630,BHM-STA,2024-01-19,2024-01-19 06:30:00,2024-01-19 07:00:00,2024-01-19 07:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240119:0630,PAD-RDG,2024-01-19,2024-01-19 06:30:00,2024-01-19 07:30:00,2024-01-19 07:30:00,0 days 00:00:00,On Time,
EUS-BHM:20240119:0630,EUS-BHM,2024-01-19,2024-01-19 06:30:00,2024-01-19 07:50:00,,,Cancelled,Weather Conditions
BHM-STP:20240119:0630,BHM-STP,2024-01-19,2024-01-19 06:30:00,2024-01-19 07:50:00,2024-01-19 07:50:00,0 days 00:00:00,On Time,
STP-BHM:20240119:0630,STP-BHM,2024-01-19,2024-01-19 06:30:00,2024-01-19 07:50:00,2024-01-19 07:50:00,0 days 00:00:00,On Time,
STP-WVH:20240119:0630,STP-WVH,2024-01-19,2024-01-19 06:30:00,2024-01-19 08:00:00,2024-01-19 08:00:00,0 days 00:00:00,On Time,
BHM-PAD:20240119:0630,BHM-PAD,2024-01-19,2024-01-19 06:30:00,2024-01-19 08:00:00,2024-01-19 08:00:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:0645,MAN-LIV,2024-01-19,2024-01-19 06:45:00,2024-01-19 07:15:00,2024-01-19 07:15:00,0 days 00:00:00,On Time,
LIV-MAN:20240119:0645,LIV-MAN,2024-01-19,2024-01-19 06:45:00,2024-01-19 07:15:00,2024-01-19 07:15:00,0 days 00:00:00,On Time,
PAD-RDG:20240119:0645,PAD-RDG,2024-01-19,2024-01-19 06:45:00,2024-01-19 07:45:00,2024-01-19 07:45:00,0 days 00:00:00,On Time,
STP-BHM:20240119:0645,STP-BHM,2024-01-19,2024-01-19 06:45:00,2024-01-19 08:05:00,2024-01-19 08:05:00,0 days 00:00:00,On Time,
KGX-YRK:20240119:0645,KGX-YRK,2024-01-19,2024-01-19 06:45:00,2024-01-19 08:35:00,2024-01-19 08:35:00,0 days 00:00:00,On Time,
OXF-BRI:20240119:0700,OXF-BRI,2024-01-19,2024-01-19 07:00:00,2024-01-19 08:15:00,2024-01-19 08:15:00,0 days 00:00:00,On Time,
LIV-MAN:20240119:0730,LIV-MAN,2024-01-19,2024-01-19 07:30:00,2024-01-19 08:00:00,2024-01-19 08:00:00,0 days 00:00:00,On Time,
LIV-CRE:20240119:0730,LIV-CRE,2024-01-19,2024-01-19 07:30:00,2024-01-19 08:05:00,2024-01-19 08:05:00,0 days 00:00:00,On Time,
RDG-SWI:20240119:0730,RDG-SWI,2024-01-19,2024-01-19 07:30:00,2024-01-19 08:15:00,2024-01-19 08:15:00,0 days 00:00:00,On Time,
PAD-RDG:20240119:0730,PAD-RDG,2024-01-19,2024-01-19 07:30:00,2024-01-19 08:30:00,2024-01-19 08:30:00,0 days 00:00:00,On Time,
PAD-WAT:20240119:0730,PAD-WAT,2024-01-19,2024-01-19 07:30:00,2024-01-19 09:00:00,2024-01-19 09:00:00,0 days 00:00:00,On Time,
KGX-YRK:20240119:0730,KGX-YRK,2024-01-19,2024-01-19 07:30:00,2024-01-19 09:20:00,2024-01-19 09:20:00,0 days 00:00:00,On Time,
PAD-RDG:20240119:0745,PAD-RDG,2024-01-19,2024-01-19 07:45:00,2024-01-19 08:45:00,2024-01-19 08:45:00,0 days 00:00:00,On Time,
PAD-OXF:20240119:0745,PAD-OXF,2024-01-19,2024-01-19 07:45:00,2024-01-19 09:15:00,2024-01-19 09:15:00,0 days 00:00:00,On Time,
KGX-YRK:20240119:0745,KGX-YRK,2024-01-19,2024-01-19 07:45:00,2024-01-19 09:35:00,2024-01-19 09:35:00,0 days 00:00:00,On Time,
PAD-RDG:20240119:0800,PAD-RDG,2024-01-19,2024-01-19 08:00:00,2024-01-19 09:00:00,2024-01-19 09:00:00,0 days 00:00:00,On Time,
BHM-EUS:20240119:0800,BHM-EUS,2024-01-19,2024-01-19 08:00:00,2024-01-19 09:20:00,2024-01-19 09:56:00,0 days 00:36:00,Delayed,Weather Conditions
MAN-EUS:20240119:0800,MAN-EUS,2024-01-19,2024-01-19 08:00:00,2024-01-19 09:50:00,2024-01-19 10:15:00,0 days 00:25:00,Delayed,Weather Conditions
EUS-MAN:20240119:0800,EUS-MAN,2024-01-19,2024-01-19 08:00:00,2024-01-19 09:50:00,2024-01-19 09:50:00,0 days 00:00:00,On Time,
LIV-EUS:20240119:0800,LIV-EUS,2024-01-19,2024-01-19 08:00:00,2024-01-19 10:15:00,2024-01-19 11:13:00,0 days 00:58:00,Delayed,Weather Conditions
STP-BHM:20240119:0815,STP-BHM,2024-01-19,2024-01-19 08:15:00,2024-01-19 09:35:00,2024-01-19 09:35:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:0830,MAN-LIV,2024-01-19,2024-01-19 08:30:00,2024-01-19 09:00:00,2024-01-19 09:00:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:0845,MAN-LIV,2024-01-19,2024-01-19 08:45:00,2024-01-19 09:15:00,,,Cancelled,Traffic
PAD-RDG:20240119:0845,PAD-RDG,2024-01-19,2024-01-19 08:45:00,2024-01-19 09:45:00,2024-01-19 09:45:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:0900,MAN-LIV,2024-01-19,2024-01-19 09:00:00,2024-01-19 09:30:00,2024-01-19 09:30:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:0915,MAN-LIV,2024-01-19,2024-01-19 09:15:00,2024-01-19 09:45:00,2024-01-19 10:02:00,0 days 00:17:00,Delayed,Weather Conditions
PAD-RDG:20240119:0915,PAD-RDG,2024-01-19,2024-01-19 09:15:00,2024-01-19 10:15:00,2024-01-19 10:15:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:0930,MAN-LIV,2024-01-19,2024-01-19 09:30:00,2024-01-19 10:00:00,2024-01-19 10:00:00,0 days 00:00:00,On Time,
EUS-BHM:20240119:0930,EUS-BHM,2024-01-19,2024-01-19 09:30:00,2024-01-19 10:50:00,2024-01-19 10:50:00,0 days 00:00:00,On Time,
LIV-MAN:20240119:0945,LIV-MAN,2024-01-19,2024-01-19 09:45:00,2024-01-19 10:15:00,2024-01-19 10:15:00,0 days 00:00:00,On Time,
EUS-BHM:20240119:0945,EUS-BHM,2024-01-19,2024-01-19 09:45:00,2024-01-19 11:05:00,2024-01-19 11:05:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:1015,MAN-LIV,2024-01-19,2024-01-19 10:15:00,2024-01-19 10:45:00,2024-01-19 10:45:00,0 days 00:00:00,On Time,
EUS-BHM:20240119:1015,EUS-BHM,2024-01-19,2024-01-19 10:15:00,2024-01-19 11:35:00,2024-01-19 11:35:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:1045,MAN-LIV,2024-01-19,2024-01-19 10:45:00,2024-01-19 11:15:00,2024-01-19 11:15:00,0 days 00:00:00,On Time,
LIV-MAN:20240119:1045,LIV-MAN,2024-01-19,2024-01-19 10:45:00,2024-01-19 11:15:00,2024-01-19 11:15:00,0 days 00:00:00,On Time,
MAN-LIV:20240119:1100,MAN-LIV,2024-01-19,2024-01-19 11:00:00,2024-01-19 11:30:00,2024-01-19 12:01:00,0 days 00:31:00,Delayed,Staff Shortage
KGX-YRK:20240119:1100,KGX-YRK,2024-01-19,2024-01-19 11:00:00,2024-01-19 12:50:00,,,Cancelled,Staff Shortage
